video_no,video_id,url,title,topic,subtopic,metric,rank,keyword,score,embedding_raw,embedding_norm,vlm_rrf_norm,vlm_rank
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_vlm_hybrid,1,Constrained optimization,0.982821,0.541755,0.961824,1.0,1
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_vlm_hybrid,2,Optimization,0.899965,0.44915,0.797414,0.983871,2
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_vlm_hybrid,3,Feasible set,0.817674,0.367313,0.652122,0.953125,4
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_vlm_hybrid,4,Lagrange multipliers,0.759853,0.284524,0.50514,0.968254,3
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_vlm_hybrid,5,Maximum,0.752,0.295205,0.524103,0.938462,5
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,glove_vlm_hybrid,1,Feasible set,0.868067,0.533752,0.764107,0.953125,4
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,glove_vlm_hybrid,2,Constrained optimization,0.843107,0.420927,0.651349,1.0,1
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,glove_vlm_hybrid,3,Optimization,0.808177,0.362982,0.593439,0.983871,2
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,glove_vlm_hybrid,4,Maximum,0.805893,0.413437,0.643864,0.938462,5
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,glove_vlm_hybrid,5,Lagrange multipliers,0.65924,0.050912,0.281556,0.968254,3
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,1,Constrained optimization,0.912572,0.806587,0.805717,1.0,1
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,2,Optimization,0.847959,0.695427,0.681845,0.983871,2
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,3,Feasible set,0.837411,0.708115,0.695984,0.953125,4
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,4,Maximum,0.767099,0.583983,0.557657,0.938462,5
9,vwUV2IDLP8Q,https://www.youtube.com/watch?v=vwUV2IDLP8Q,Constrained Optimization,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,5,Lagrange multipliers,0.687889,0.393348,0.345222,0.968254,3
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_raw,1,Area of a region between two or more curves,0.519644,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_raw,2,Powers of complex numbers,0.485184,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_raw,3,Modulus of a complex number,0.479635,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_raw,4,Equations involving complex numbers,0.464906,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_raw,5,Multi-objective optimization,0.448125,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_raw,1,Area of a region between two or more curves,0.778462,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_raw,2,Regions in the complex plane,0.716102,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_raw,3,Volume of a solid of revolution,0.703982,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_raw,4,Powers of complex numbers,0.694459,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_raw,5,Operations with complex numbers,0.693223,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_raw,1,Area of a region between two or more curves,1.0,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_raw,2,Powers of complex numbers,0.928726,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_raw,3,Modulus of a complex number,0.901464,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_raw,4,Operations with complex numbers,0.884578,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_raw,5,Center of mass of a 1D object,0.878176,,,,
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_vlm_hybrid,1,KKT conditions,0.909731,0.435567,0.838203,0.968254,3
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_vlm_hybrid,2,Constrained optimization,0.891561,0.394422,0.759023,1.0,1
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_vlm_hybrid,3,Optimal solution,0.857996,0.385434,0.741727,0.953125,4
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_vlm_hybrid,4,Optimization,0.823197,0.325722,0.626818,0.983871,2
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_vlm_hybrid,5,Lagrange multipliers,0.747386,0.267019,0.51385,0.938462,5
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_vlm_hybrid,1,KKT conditions,0.90372,0.585455,0.824845,0.968254,3
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_vlm_hybrid,2,Optimal solution,0.864197,0.50905,0.755507,0.953125,4
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_vlm_hybrid,3,Constrained optimization,0.796931,0.281203,0.548735,1.0,1
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_vlm_hybrid,4,Optimization,0.766694,0.228885,0.501256,0.983871,2
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,glove_vlm_hybrid,5,Lagrange multipliers,0.611605,-0.089727,0.212114,0.938462,5
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,1,KKT conditions,0.902458,0.831524,0.82204,0.968254,3
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,2,Optimal solution,0.854729,0.748617,0.734466,0.953125,4
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,3,Constrained optimization,0.835478,0.653879,0.634395,1.0,1
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,4,Optimization,0.783902,0.564037,0.539496,0.983871,2
10,kv8pMEALdWo,https://www.youtube.com/watch?v=kv8pMEALdWo,Introduction to Kuhn-Tucker Conditions,Optimization,Constrained Optimization,word2vec_glove_vlm_hybrid,5,Lagrange multipliers,0.663359,0.362982,0.327123,0.938462,5
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_raw,1,Area of a region between two or more curves,0.632075,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_raw,2,Modulus of a complex number,0.592564,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_raw,3,Center of mass of a 1D object,0.556597,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_raw,4,Volume of a solid of revolution,0.511364,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_raw,5,Instantaneous rate of change,0.474857,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_raw,1,Area of a region between two or more curves,0.868282,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_raw,2,Volume of a solid of revolution,0.79163,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_raw,3,Center of mass of a 1D object,0.787155,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_raw,4,Regions in the complex plane,0.780667,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_raw,5,Powers of i,0.754867,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_raw,1,Area of a region between two or more curves,1.0,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_raw,2,Modulus of a complex number,0.913093,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_raw,3,Center of mass of a 1D object,0.907165,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_raw,4,Volume of a solid of revolution,0.873211,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_raw,5,Powers of complex numbers,0.826024,,,,
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_vlm_hybrid,1,Chain rule,0.845942,0.415684,0.65765,1.0,1
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_vlm_hybrid,2,Product rule,0.839558,0.419176,0.663174,0.983871,2
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_vlm_hybrid,3,Trigonometric rules,0.828332,0.427161,0.675807,0.953125,4
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_vlm_hybrid,4,Power rule,0.793272,0.366227,0.579404,0.968254,3
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_vlm_hybrid,5,Trigonometric functions,0.779977,0.370569,0.586274,0.938462,5
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_vlm_hybrid,1,Product rule,0.932493,0.708738,0.869698,0.983871,2
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_vlm_hybrid,2,Chain rule,0.903076,0.60456,0.784614,1.0,1
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_vlm_hybrid,3,Power rule,0.88763,0.610041,0.78909,0.968254,3
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_vlm_hybrid,4,Trigonometric rules,0.751838,0.263202,0.505821,0.953125,4
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,glove_vlm_hybrid,5,Trigonometric functions,0.715729,0.186897,0.443501,0.938462,5
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,1,Product rule,0.880154,0.766436,0.753389,0.983871,2
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,2,Chain rule,0.867499,0.721132,0.705554,1.0,1
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,3,Power rule,0.832514,0.684247,0.666609,0.968254,3
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,4,Trigonometric rules,0.779799,0.590814,0.567957,0.953125,4
11,QqAPCIIdx-E,https://www.youtube.com/watch?v=QqAPCIIdx-E,Derivative using Chain and Product Rules,Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,5,Trigonometric functions,0.735659,0.514887,0.487788,0.938462,5
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_raw,1,Area of a region between two or more curves,0.572299,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_raw,2,Modulus of a complex number,0.555859,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_raw,3,Center of mass of a 1D object,0.515318,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_raw,4,Volume of a solid of revolution,0.473828,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_raw,5,Instantaneous rate of change,0.472518,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_raw,1,Area of a region between two or more curves,0.820684,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_raw,2,Center of mass of a 1D object,0.775598,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_raw,3,Regions in the complex plane,0.757454,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_raw,4,Volume of a solid of revolution,0.747568,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_raw,5,Powers of complex numbers,0.746356,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_raw,1,Area of a region between two or more curves,1.0,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_raw,2,Modulus of a complex number,0.945024,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_raw,3,Center of mass of a 1D object,0.930904,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_raw,4,Volume of a solid of revolution,0.882649,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_raw,5,Powers of complex numbers,0.848524,,,,
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_vlm_hybrid,1,Trigonometric rules,0.873535,0.422746,0.73868,0.983871,2
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_vlm_hybrid,2,Chain rule,0.836229,0.364019,0.636064,1.0,1
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_vlm_hybrid,3,Trigonometric functions,0.809755,0.363138,0.634525,0.953125,4
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_vlm_hybrid,4,Product rule,0.78476,0.320768,0.56049,0.968254,3
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_vlm_hybrid,5,Power rule,0.757157,0.306502,0.535563,0.938462,5
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_vlm_hybrid,1,Product rule,0.934781,0.696805,0.893869,0.968254,3
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_vlm_hybrid,2,Chain rule,0.91213,0.592763,0.804733,1.0,1
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_vlm_hybrid,3,Power rule,0.87686,0.589069,0.801569,0.938462,5
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_vlm_hybrid,4,Trigonometric rules,0.789603,0.297958,0.552165,0.983871,2
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,glove_vlm_hybrid,5,Trigonometric functions,0.744395,0.224557,0.48928,0.953125,4
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,1,Chain rule,0.865552,0.720399,0.701226,1.0,1
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,2,Product rule,0.851352,0.72718,0.708472,0.968254,3
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,3,Trigonometric rules,0.820628,0.645423,0.621109,0.983871,2
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,4,Power rule,0.806781,0.668566,0.645839,0.938462,5
12,QhB481jPAa4,https://www.youtube.com/watch?v=QhB481jPAa4,Differentiation of y = cos(ax),Differentiation,Derivative Rules,word2vec_glove_vlm_hybrid,5,Trigonometric functions,0.763557,0.561903,0.531862,0.953125,4
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_raw,1,Trigonometric rules,0.582984,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_raw,2,Trigonometric functions,0.549351,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_raw,3,Modulus of a complex number,0.512991,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_raw,4,Right-endpoint approximation,0.509369,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_raw,5,Trigonometric form,0.498693,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_raw,1,Increasing function,0.706089,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_raw,2,Higher-order derivatives,0.695553,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_raw,3,Powers of complex numbers,0.693622,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_raw,4,Area of a region between two or more curves,0.683096,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_raw,5,Mean Value Theorem for Integrals,0.681648,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_raw,1,Modulus of a complex number,0.924902,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_raw,2,Increasing function,0.915562,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_raw,3,Mean Value Theorem for Integrals,0.914552,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_raw,4,Higher-order derivatives,0.899541,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_glove_raw,5,Instantaneous rate of change,0.88711,,,,
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_vlm_hybrid,1,Trigonometric rules,0.974219,0.582984,1.0,0.953125,4
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_vlm_hybrid,2,Derivative definition,0.871315,0.43889,0.752834,0.968254,3
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_vlm_hybrid,3,Constant rule,0.800557,0.336094,0.576506,0.983871,2
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_vlm_hybrid,4,Chain rule,0.790476,0.311542,0.534392,1.0,1
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,word2vec_vlm_hybrid,5,Power rule,0.731894,0.279496,0.479423,0.938462,5
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_vlm_hybrid,1,Derivative definition,0.945611,0.626739,0.917935,0.968254,3
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_vlm_hybrid,2,Constant rule,0.92628,0.566746,0.85589,0.983871,2
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_vlm_hybrid,3,Chain rule,0.906569,0.505333,0.792376,1.0,1
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_vlm_hybrid,4,Power rule,0.878972,0.518761,0.806263,0.938462,5
13,JTDa2uZS2gI,https://www.youtube.com/watch?v=JTDa2uZS2gI,Calculating Partial Derivatives,Differentiation,Partial Derivatives,glove_vlm_hybrid,5,Trigonometric rules,0.85939,0.459354,0.744824,0.953125,4
